,name,category,artist,popularity,urls,imgs
420,MOON LEGS,disgust,"LSDREAM,Z-Trip",35,https://open.spotify.com/track/2iBL8YUW4qazeHjz71HYxY,https://i.scdn.co/image/ab67616d0000b273ee2c1d5fb7b992218b17f69a
421,DRUGS!,disgust,"TVBOO,CHOMPPA",34,https://open.spotify.com/track/2ezI579koVXQun1pmREg8O,https://i.scdn.co/image/ab67616d0000b27392a71de0426b9c920f42e61e
422,Shelter - OG Nixin Remix,disgust,"ATLiens,OG Nixin",22,https://open.spotify.com/track/6VPLb36WDoTgmd9iom0MqW,https://i.scdn.co/image/ab67616d0000b273df51c8004982c523fb182ea1
423,Gummy Worm (feat. Boogie T),disgust,"Subtronics,Boogie T",48,https://open.spotify.com/track/3CvIbxdih7XqVgtoRmYMAq,https://i.scdn.co/image/ab67616d0000b2731d3c06f26fdacb59741828e5
424,Bring It Back,disgust,"Blunts & Blondes,Badrapper",44,https://open.spotify.com/track/0buwgzsh8fD57lvbXxyROq,https://i.scdn.co/image/ab67616d0000b2739c79d485864a18d9c7c20512
425,Blood Moon - Original Mix,disgust,VAMPA,40,https://open.spotify.com/track/3VldS1NA8jHmGOZDTbYcTj,https://i.scdn.co/image/ab67616d0000b27305f173675c4e1fb8339c100c
426,Puzzle Box,disgust,"Rezz,Subtronics",63,https://open.spotify.com/track/5EhnuLMer8qAXEDwmLtyrW,https://i.scdn.co/image/ab67616d0000b273743479ac66260626a234fe8c
427,Get To You - Mersiv Remix,disgust,"Saint Sinner,Supertask,Mersiv",45,https://open.spotify.com/track/5g12zzpoeylAgBZ09ixD6o,https://i.scdn.co/image/ab67616d0000b27399f750ae13a06819da08c03b
428,Menace,disgust,Rezz,55,https://open.spotify.com/track/0sBAwzKnPSSi74NMbn9WKI,https://i.scdn.co/image/ab67616d0000b273e7879474496711f094ae2d34
429,Beautiful & Filthy,disgust,"Mersiv,Chill Bobby",46,https://open.spotify.com/track/4Z5rGE8672Kz67ukEIRj2V,https://i.scdn.co/image/ab67616d0000b273af9a37220f8c198dd40ab553
430,Street - PEEKABOO Remix,disgust,"NGHTMRE,PEEKABOO",37,https://open.spotify.com/track/202xexTyHxpvi6aqaaGEYq,https://i.scdn.co/image/ab67616d0000b2735e2879b15fa04c97813392fd
431,Vortex,disgust,"Rezz,PEEKABOO",42,https://open.spotify.com/track/6N6Sagy5jvDDUh9lfWrgJ1,https://i.scdn.co/image/ab67616d0000b273e7879474496711f094ae2d34
432,Clockwork,disgust,Subtronics,0,https://open.spotify.com/track/2c5tS9k0AZEM2PfuiZwyL8,https://i.scdn.co/image/ab67616d0000b273599489fb9b61613f308d1523
433,Lights Out - Ghastly Remix,disgust,"Zomboy,GHASTLY",47,https://open.spotify.com/track/7lY0fJVuJMY790QoVaAxOT,https://i.scdn.co/image/ab67616d0000b27326672c6f772ea6aff0ec2950
434,Reason For Fighting (feat. ERV ELLO),disgust,"Seven Lions,Blastoyz,ERV ELLO",48,https://open.spotify.com/track/2L2rzhnx1Xr6LiGuaYMepY,https://i.scdn.co/image/ab67616d0000b273141b186af5f404b06679b674
435,Sweet Dreams (Are Made Of This),disgust,"Rezz,fknsyd",58,https://open.spotify.com/track/2VgsFO5sOTrLo2AOXV7q0W,https://i.scdn.co/image/ab67616d0000b273df5999f547c3e9bd70ad5ba9
436,Fangs,disgust,"GHASTLY,ALRT",28,https://open.spotify.com/track/2yO3LKFF7BNrorjff5eFwO,https://i.scdn.co/image/ab67616d0000b273a4ada9e43fc3594ae44f842b
437,Known You Before (with Emilie Brandt),disgust,"Jason Ross,Emilie Brandt,Seven Lions",40,https://open.spotify.com/track/6jFQGfokxpLHtjYHJQosDB,https://i.scdn.co/image/ab67616d0000b2738fba9451ea9d0a04071c3936
438,Galactic Federation,disgust,Zingara,30,https://open.spotify.com/track/2VHamq11R81guQ04YvjnuD,https://i.scdn.co/image/ab67616d0000b273ada22075d229dd6295ce3068
439,Pleasure Seeker,disgust,Mr. Bill,45,https://open.spotify.com/track/0inAo4hdWILQX1EbvMSseA,https://i.scdn.co/image/ab67616d0000b27372eb00b594cce16db57cbb17
440,Spaceboss,disgust,"Liquid Stranger,Space Jesus",48,https://open.spotify.com/track/4HiuT2pdJzwdSKf72aSdhs,https://i.scdn.co/image/ab67616d0000b2734c9e097cba4de9e85d7ea005
441,Crazies feat. Nate Husser,disgust,"Black Tiger Sex Machine,Nate Husser",44,https://open.spotify.com/track/6wXkFa3k8WL7pdwkfnLrVk,https://i.scdn.co/image/ab67616d0000b2732145757dd3ef16126ff9a398
442,Won't Stop feat. Esseks,disgust,"Space Jesus,Esseks",46,https://open.spotify.com/track/2nd0K8u5m5rMInJTGUwI5C,https://i.scdn.co/image/ab67616d0000b2735ec99d3f5f43be66e8079d04
443,Cheatcode,disgust,"Black Tiger Sex Machine,Hairitage,Hyro The Hero",50,https://open.spotify.com/track/1XYCWk1IBt0qA8BaQPV0VM,https://i.scdn.co/image/ab67616d0000b27327965f579b357c7371aafec2
444,Lifeline,disgust,"Kayzo,Black Tiger Sex Machine,Point North",48,https://open.spotify.com/track/2GxBmvhUHMz9nwEcBzpFBK,https://i.scdn.co/image/ab67616d0000b2733bac7fd865fc4b86220f0d36
445,Lions - Doctor P Remix,disgust,"Black Tiger Sex Machine,YOOKiE,Doctor P",49,https://open.spotify.com/track/6exH1RP0wkEQgfHJ3rd2mP,https://i.scdn.co/image/ab67616d0000b27382a8518ea33baeabcea96c11
446,Religion - Far Too Loud Remix,disgust,"Black Tiger Sex Machine,Far Too Loud,LeKtriQue",44,https://open.spotify.com/track/3h3nlfgeLsjWW5otfkXUWo,https://i.scdn.co/image/ab67616d0000b273606cea5ad6cb0f0caf70f4b9
447,The Grave feat. Gabriella Hook - Original Mix,disgust,"Apashe,Black Tiger Sex Machine",45,https://open.spotify.com/track/6iEYUpmDCaKKBgzQkuzbBw,https://i.scdn.co/image/ab67616d0000b2731387d44975fb88f583a4d781
448,Resistance,disgust,"Black Tiger Sex Machine,Hairitage,Hyro The Hero",44,https://open.spotify.com/track/46Eg3aa1RZttnZ3sd4u3fd,https://i.scdn.co/image/ab67616d0000b273e136d3f234fee2233f85cbce
449,Trailblazer,disgust,"Black Tiger Sex Machine,Macntaj",43,https://open.spotify.com/track/0GOvMicWHWuEESROLcNhXG,https://i.scdn.co/image/ab67616d0000b27327965f579b357c7371aafec2
450,I Don't Wanna Know,disgust,"Friendzone,Nikademis,Candace Sosa",39,https://open.spotify.com/track/7BNVTdnnoMPzj8URWmmGMU,https://i.scdn.co/image/ab67616d0000b2732bc260898e3c5a19bcf16d20
451,Shivering,disgust,"ILLENIUM,Spiritbox",62,https://open.spotify.com/track/10Q3ASy9okYt85040yV46c,https://i.scdn.co/image/ab67616d0000b273d742064453d78b572c05ccac
452,BREAK LAW,disgust,"Dog Blood,Skrillex,Boys Noize",53,https://open.spotify.com/track/223t7TwvWm5PuE1IuWpRZM,https://i.scdn.co/image/ab67616d0000b2737e31da0860657880efdd428f
453,20:25,disgust,"Flux Pavilion,What So Not,The Chain Gang Of 1974",49,https://open.spotify.com/track/7bg3UimnS4beLnE476hfEE,https://i.scdn.co/image/ab67616d0000b2739b2e13ab17383d436c76d67f
454,Rising,disgust,Duskus,7,https://open.spotify.com/track/0NsJZhDg9p1FrxY15UCPAS,https://i.scdn.co/image/ab67616d0000b2731a17fd988d49125ea1920137
455,Bad Things,disgust,Alison Wonderland,43,https://open.spotify.com/track/47ReVc3e4YlHxh0t0gBk6l,https://i.scdn.co/image/ab67616d0000b273f46b840e7d171d78473e7838
456,Babylon (feat. Denzel Curry) - Skrillex & Ronny J Remix,disgust,"Ekali,Denzel Curry,Skrillex,RONNY J",49,https://open.spotify.com/track/0sW7xBDLtKuGvcPxmt75CT,https://i.scdn.co/image/ab67616d0000b27341b3a4dee3e5712c2c798a28
457,Phantom,disgust,"Allen Mock,Chow Chow",51,https://open.spotify.com/track/7hX7eKN0PglaprxYdmD6rn,https://i.scdn.co/image/ab67616d0000b273d667201b08a7beacb9f9bc05
458,Gangsta Gangsta (feat. Baby Eazy-E),disgust,"Dr. Fresch,Baby Eazy E",59,https://open.spotify.com/track/5w6rgrtYFhC6NkUknX1exC,https://i.scdn.co/image/ab67616d0000b273574e728366d6bf23a21d841a
459,Thoughts,disgust,Loud,0,https://open.spotify.com/track/21WKsduZtayTEMVc55Q4mv,https://i.scdn.co/image/ab67616d0000b2731f5b1eae0bb699ebab5216a2
460,Fuji Opener,disgust,"Skrillex,Alvin Risk",54,https://open.spotify.com/track/0tVv9FxhUjHrhF1DLsDUNH,https://i.scdn.co/image/ab67616d0000b273c7660aeeaaac0fe1ea95341a
461,Death Rail,disgust,Hi I'm Ghost,0,https://open.spotify.com/track/0gtuo2bvKsqW8yiqQvvtcr,https://i.scdn.co/image/ab67616d0000b2735483995665aeaff2d34125b5
462,Walls - Subtronics Remix,disgust,"Eliminate,Subtronics",27,https://open.spotify.com/track/5m8lvkQwpJjutCBipUI4jL,https://i.scdn.co/image/ab67616d0000b27363e6387edbf7e0289ea3d537
463,BODY SH!T,disgust,"BLVK JVCK,A$AP TyY",45,https://open.spotify.com/track/2yq5k7wZqY11UXOulrfO8F,https://i.scdn.co/image/ab67616d0000b27326c2a38357210bc8a46c525f
464,Feel No Pain,disgust,GRiZ,51,https://open.spotify.com/track/5d8FKzupYxokVUB1fZEamz,https://i.scdn.co/image/ab67616d0000b2732e1b1a40c2eadea7b014fb54
465,Paradise,disgust,"Mersiv,Fryar",43,https://open.spotify.com/track/0X9ARLoGvzce3CMUs1xgJh,https://i.scdn.co/image/ab67616d0000b273ac22c1cdbc4e55d7180deebd
466,Like Before,disgust,"Jauz,Habstrakt",52,https://open.spotify.com/track/1E3u84XwqE5mHxjdTSIodR,https://i.scdn.co/image/ab67616d0000b2736f02b460d9886e117eb64143
467,Skins,disgust,"Kai Wachi,YMIR",48,https://open.spotify.com/track/54zrIs7UXX7kp3sFj7mlvG,https://i.scdn.co/image/ab67616d0000b2732046e3fb027a6b7f9b358092
468,Spicy Trap House Drums Vol. 1 [Sample Pack Demo],disgust,"Eliminate,Modestep,Disciple",22,https://open.spotify.com/track/2GvuLrzyDKKGpGvFvv0q2j,https://i.scdn.co/image/ab67616d0000b2737aa93c1022a18eb1518d0820
469,Boss Mode,disgust,Knife Party,45,https://open.spotify.com/track/3ygMNzTlytWlHsynGAWvZ7,https://i.scdn.co/image/ab67616d0000b273a43f836bf07d73744d652d7f
470,Lions - Doctor P Remix,disgust,"Black Tiger Sex Machine,YOOKiE,Doctor P",49,https://open.spotify.com/track/6exH1RP0wkEQgfHJ3rd2mP,https://i.scdn.co/image/ab67616d0000b27382a8518ea33baeabcea96c11
471,Time,disgust,"Chemical Surf,Dubdisko",47,https://open.spotify.com/track/7yd2juG2UAETeptVdtFAzs,https://i.scdn.co/image/ab67616d0000b273ee00a262d67ca1fb657d2a8c
472,Ease Your Mind,disgust,"GRiZ,Ganja White Night",45,https://open.spotify.com/track/0uwXneXFLt47MlgvoQDouq,https://i.scdn.co/image/ab67616d0000b2733ebe38f95ca71bed3db888f4
473,Safe,disgust,Petit Biscuit,38,https://open.spotify.com/track/2Yw2IZdMHoREKVADi92Hka,https://i.scdn.co/image/ab67616d0000b273057ad87ded312ce2c5005ddd
474,Illusion (feat. Born I),disgust,"Bassnectar,PEEKABOO,Born I",43,https://open.spotify.com/track/1coG30H5gED9tscKZookCC,https://i.scdn.co/image/ab67616d0000b273e0c90291c2700ad566dd8d6c
475,NOSEBLEED,disgust,"PEEKABOO,Eptic",43,https://open.spotify.com/track/6qxOL5Opjw8rVp3xMsR9os,https://i.scdn.co/image/ab67616d0000b273e1855712e8cc19728c2f6bb1
476,Low Dive,disgust,Esseks,54,https://open.spotify.com/track/5H0ZNJqdJOQlkuEZ7HFItU,https://i.scdn.co/image/ab67616d0000b2736dde2fbab93c3c16700697e0
477,Evil Lair,disgust,PEEKABOO,34,https://open.spotify.com/track/0NGvb6FxuMezq7D104q6GI,https://i.scdn.co/image/ab67616d0000b273db747756da589af0c5db7bb1
478,Mitosis,disgust,"Ganja White Night,PEEKABOO",48,https://open.spotify.com/track/0zOqoAh2thAbmju80p850h,https://i.scdn.co/image/ab67616d0000b27381e84904807be544ed74edac
479,POWERMOVE,disgust,"PEEKABOO,ISOxo",37,https://open.spotify.com/track/1ndzPP1VWJvnF7CG5qX2Wx,https://i.scdn.co/image/ab67616d0000b273adcc3ff3e974e7b0dcca2919
480,Nut Case,disgust,PEEKABOO,27,https://open.spotify.com/track/6m9bxuTDyinbqkCc747vbw,https://i.scdn.co/image/ab67616d0000b273d7064a9a7fe73e070301f493
481,Black Hole,disgust,PEEKABOO,25,https://open.spotify.com/track/4VQK9d4giauCdAN9C8W6nh,https://i.scdn.co/image/ab67616d0000b273d6464acc6281676f40d456bf
482,Marine Iguana,disgust,12th Planet,46,https://open.spotify.com/track/5wVaPZM1qxJUp5pcaVNXII,https://i.scdn.co/image/ab67616d0000b27350c26c7ea32ae7b0e5390924
483,One Two,disgust,Virtual Riot,37,https://open.spotify.com/track/46M3KFt2Aahvebp6O7zTBw,https://i.scdn.co/image/ab67616d0000b273e746f127fed85c9aaebe0aac
484,Lost It - VIP,disgust,"Virtual Riot,Pearl Andersson",47,https://open.spotify.com/track/1o0xAaXY4nEaPdBGiLZdNb,https://i.scdn.co/image/ab67616d0000b273857177150b4d2a88e0188a8c
485,Alive,disgust,"Virtual Riot,Lisa Rowe",28,https://open.spotify.com/track/0SALuANbNVmQzRGV5gNg3G,https://i.scdn.co/image/ab67616d0000b273a58dd271b6fb81bda6b24191
486,Hooked,disgust,NOTION,66,https://open.spotify.com/track/4v7kKFlEDmpVToHOICsXaM,https://i.scdn.co/image/ab67616d0000b273669e196874273595fb78bb1b
487,Show Me (VIP),disgust,"Hamdi,Sammy Virji",39,https://open.spotify.com/track/3w49BYdjw2Co5Y8pZf3hkV,https://i.scdn.co/image/ab67616d0000b27348fd965a9e3d29b7b7d4d9c7
488,Sensei,disgust,Datsik,35,https://open.spotify.com/track/3A5y9pEKtVlRUbliLGg1VX,https://i.scdn.co/image/ab67616d0000b273ca197cd5f765441c09bb0d96
489,Lifeline,disgust,"Kayzo,Black Tiger Sex Machine,Point North",48,https://open.spotify.com/track/2GxBmvhUHMz9nwEcBzpFBK,https://i.scdn.co/image/ab67616d0000b2733bac7fd865fc4b86220f0d36
490,CHOKE (with grandson & Zero 9:36),disgust,"The Warning,grandson,Zero 9:36",57,https://open.spotify.com/track/3AV8nyFN5AgejU5DZI9wKl,https://i.scdn.co/image/ab67616d0000b273b053bf74647fa22cb7e3a3fe
491,Terraria,disgust,Exyl,37,https://open.spotify.com/track/56TUesLuozM16kd2dvrkWW,https://i.scdn.co/image/ab67616d0000b27398f4fed452c9b0fb32acb61a
492,Invade,disgust,Papa Khan,4,https://open.spotify.com/track/7k8NSRH7CEf41VvZZAgg30,https://i.scdn.co/image/ab67616d0000b273d024bd66d17abd04bb35198a
493,Alpha,disgust,Papa Khan,5,https://open.spotify.com/track/4XZSkpnUWC43JPrzTDNO5h,https://i.scdn.co/image/ab67616d0000b2738f062536af78c23cdf01febb
494,Papa Style,disgust,Papa Khan,7,https://open.spotify.com/track/597AyiWtGaMdyxr349DeKX,https://i.scdn.co/image/ab67616d0000b2738f062536af78c23cdf01febb
495,Meninggal,disgust,Papa Khan,5,https://open.spotify.com/track/7lMDHzZfjbAXJPguzDjfWi,https://i.scdn.co/image/ab67616d0000b273d024bd66d17abd04bb35198a
496,FUNKONAUT,disgust,"GRiZ,LSDREAM",52,https://open.spotify.com/track/0fy3MozJBrM858gEIo3Yec,https://i.scdn.co/image/ab67616d0000b2730a0f173da2787bae152c73b7
497,Subliminal (Even the Ghosts are Laughing),disgust,"HVDES,CRaymak,AFTERMYFALL",37,https://open.spotify.com/track/6T7ORp4dBOA93elX1NIYOm,https://i.scdn.co/image/ab67616d0000b2734c32a05968a4253f0745251b
498,No Chill,disgust,Control Freak,36,https://open.spotify.com/track/46VgwcEKnjPCcSEsJ5fWY2,https://i.scdn.co/image/ab67616d0000b2737cc34f629849b131655f8fb7
499,Birdz (with Smokepurpp),disgust,"Wuki,Smokepurpp",33,https://open.spotify.com/track/0Uhbn8GeomTRkkVAapjM4Z,https://i.scdn.co/image/ab67616d0000b273550593caf0afc0025a81d9a1
500,Rich Flex,surprise,"Drake,21 Savage",92,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad
501,Just Wanna Rock,surprise,Lil Uzi Vert,92,https://open.spotify.com/track/4FyesJzVpA39hbYvcseO2d,https://i.scdn.co/image/ab67616d0000b2730e34fd68e8ff04e4515eb72a
502,Superhero (Heroes & Villains) [with Future & Chris Brown],surprise,"Metro Boomin,Future,Chris Brown",91,https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
503,Till I Collapse,surprise,"Eminem,Nate Dogg",87,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
504,Doja,surprise,Central Cee,87,https://open.spotify.com/track/3LtpKP5abr2qqjunvjlX5i,https://i.scdn.co/image/ab67616d0000b2733c7d945b6baf935e8a0ebdaa
505,HUMBLE.,surprise,Kendrick Lamar,86,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699
506,Jimmy Cooks (feat. 21 Savage),surprise,"Drake,21 Savage",89,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37
507,Ni**as In Paris,surprise,"JAY-Z,Kanye West",86,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007,https://i.scdn.co/image/ab67616d0000b273699bfca9512ee8d1fbf126a7
508,Drip Too Hard (Lil Baby & Gunna),surprise,"Lil Baby,Gunna",86,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c
509,Still D.R.E.,surprise,"Dr. Dre,Snoop Dogg",85,https://open.spotify.com/track/503OTo2dSqe7qk76rgsbep,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
510,Ric Flair Drip (with Metro Boomin),surprise,"Offset,Metro Boomin",85,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
511,SICKO MODE,surprise,Travis Scott,85,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3
512,Red Ruby Da Sleeze,surprise,Nicki Minaj,85,https://open.spotify.com/track/4ZYAU4A2YBtlNdqOUtc7T2,https://i.scdn.co/image/ab67616d0000b273064c51559ea4a86bd557a86f
513,Godzilla (feat. Juice WRLD),surprise,"Eminem,Juice WRLD",84,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c
514,Princess Diana (with Nicki Minaj),surprise,"Ice Spice,Nicki Minaj",84,https://open.spotify.com/track/0ZxhtATQ0a6EvQNZ0z6NKV,https://i.scdn.co/image/ab67616d0000b2735dd17b2860b2a79d9dda8ec3
515,Vegas (From the Original Motion Picture Soundtrack ELVIS),surprise,Doja Cat,84,https://open.spotify.com/track/0hquQWY3xvYqN4qtiquniF,https://i.scdn.co/image/ab67616d0000b27329e2914af6e83df7e963d365
516,INDUSTRY BABY (feat. Jack Harlow),surprise,"Lil Nas X,Jack Harlow",84,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,https://i.scdn.co/image/ab67616d0000b273ba26678947112dff3c3158bf
517,Dior,surprise,Pop Smoke,84,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5
518,Wow.,surprise,Post Malone,83,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
519,Hit 'Em Up - Single Version,surprise,"2Pac,Outlawz",83,https://open.spotify.com/track/0Z2J91b2iTGLVTZC4fKgxf,https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
520,Yes Indeed,surprise,"Lil Baby,Drake",83,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,https://i.scdn.co/image/ab67616d0000b2736cab41f8c84d6164976400d4
521,Can't Hold Us (feat. Ray Dalton),surprise,"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Ray Dalton",83,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,https://i.scdn.co/image/ab67616d0000b27398a02fef3a8b1d80a0f164ec
522,Work Out,surprise,J. Cole,83,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO,https://i.scdn.co/image/ab67616d0000b27399da48a530f6ca2ef86da3cc
523,Let You Down,surprise,NF,83,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f
524,Going Bad (feat. Drake),surprise,"Meek Mill,Drake",83,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6
525,The Next Episode,surprise,"Dr. Dre,Snoop Dogg",83,https://open.spotify.com/track/4LwU4Vp6od3Sb08CsP99GC,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
526,Look At Me!,surprise,XXXTENTACION,83,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,https://i.scdn.co/image/ab67616d0000b27371af28545729f60b3eca66f7
527,Ransom,surprise,Lil Tecca,82,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058
528,Alright,surprise,Kendrick Lamar,82,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs,https://i.scdn.co/image/ab67616d0000b273cdb645498cd3d8a2db4d05e1
529,California Love - Original Version,surprise,"2Pac,Roger,Dr. Dre",82,https://open.spotify.com/track/3ia3dJETSOllPsv3LJkE35,https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
530,Forgot About Dre,surprise,"Dr. Dre,Eminem",82,https://open.spotify.com/track/7iXF2W9vKmDoGAhlHdpyIa,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
531,Super Freaky Girl,surprise,Nicki Minaj,81,https://open.spotify.com/track/4C6Uex2ILwJi9sZXRdmqXp,https://i.scdn.co/image/ab67616d0000b273c2b3ab9829aefad24fa2c1bc
532,Magnolia,surprise,Playboi Carti,81,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,https://i.scdn.co/image/ab67616d0000b273e31a279d267f3b3d8912e6f1
533,Invincible,surprise,Pop Smoke,81,https://open.spotify.com/track/792HwhrdO3ErRKL5yRe4Ge,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1
534,DNA.,surprise,Kendrick Lamar,82,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699
535,Nonstop,surprise,Drake,80,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5
536,ROCKSTAR (feat. Roddy Ricch),surprise,"DaBaby,Roddy Ricch",80,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,https://i.scdn.co/image/ab67616d0000b27320e08c8cc23f404d723b5647
537,DO IT AGAIN (feat. 2Rare),surprise,"NLE Choppa,2Rare",79,https://open.spotify.com/track/5gAwpwuchaCGnJLlBMGBzp,https://i.scdn.co/image/ab67616d0000b2738890951cf936e22fd3c59d71
538,Die Young (feat. 347aidan),surprise,"Sleepy Hallow,347aidan",79,https://open.spotify.com/track/6EbVuwU7EnKeF2hdpViXCH,https://i.scdn.co/image/ab67616d0000b273e44e304f52a82a3463ce5761
539,"Nuthin' But A ""G"" Thang",surprise,"Dr. Dre,Snoop Dogg",80,https://open.spotify.com/track/5Tbpp3OLLClPJF8t1DmrFD,https://i.scdn.co/image/ab67616d0000b2739710731c9d7baec635f1bab1
540,Lose Yourself,surprise,Eminem,79,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,https://i.scdn.co/image/ab67616d0000b273eab40fc794b88b9d1e012578
541,OUT WEST (feat. Young Thug),surprise,"JACKBOYS,Travis Scott,Young Thug",79,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f
542,Black and Yellow,surprise,Wiz Khalifa,78,https://open.spotify.com/track/5A6OHHy73AR5tLxgTc98zz,https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74
543,Element,surprise,Pop Smoke,81,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB,https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1
544,Collard Greens,surprise,"ScHoolboy Q,Kendrick Lamar",78,https://open.spotify.com/track/0zO8ctW0UiuOefR87OeJOZ,https://i.scdn.co/image/ab67616d0000b27336977e237a8f70ec6c990636
545,Sticky,surprise,Drake,79,https://open.spotify.com/track/4rmVZajAF7PkrCagGPHbqa,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37
546,family ties (with Kendrick Lamar),surprise,"Baby Keem,Kendrick Lamar",78,https://open.spotify.com/track/7Bpx2vsWfQFBACRz4h3IqH,https://i.scdn.co/image/ab67616d0000b273163028c67a1f4a7c0e83a715
547,How We Do,surprise,"The Game,50 Cent",78,https://open.spotify.com/track/4PmMVdIFpJTB9WQbmILf4p,https://i.scdn.co/image/ab67616d0000b273b1d860ab1ba847e778b2796d
548,ZEZE (feat. Travis Scott & Offset),surprise,"Kodak Black,Offset,Travis Scott",78,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,https://i.scdn.co/image/ab67616d0000b273f9508eb3070b95ceeb82788b
549,No Hands (feat. Roscoe Dash & Wale),surprise,"Waka Flocka Flame,Roscoe Dash,Wale",78,https://open.spotify.com/track/03tqyYWC9Um2ZqU0ZN849H,https://i.scdn.co/image/fade577145599daff924bb7b28386a84f67bd1db
550,Rap God,surprise,Eminem,79,https://open.spotify.com/track/6or1bKJiZ06IlK0vFvY75k,https://i.scdn.co/image/ab67616d0000b273cb66bcc14c6f857c127d5969
551,Doo Wop (That Thing),surprise,Ms. Lauryn Hill,78,https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg,https://i.scdn.co/image/ab67616d0000b273e08b1250db5f75643f1508c9
552,In Da Club,surprise,50 Cent,78,https://open.spotify.com/track/4RY96Asd9IefaL3X4LOLZ8,https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf
553,Stir Fry,surprise,Migos,78,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890
554,Broke In A Minute,surprise,Tory Lanez,77,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,https://i.scdn.co/image/ab67616d0000b27353af8d1a7654351c6a03b5fe
